,text,sentiment
2607,haters itu harus disayangin bang karena mereka rela nyari salah lu tanpa gajih v arti mereka justru lebih perhati sma lu bang v,netral
2608,haters itu hipokrit,netral
2609,haters itu mitos,netral
2610,haters itu yang edit edit foto ya bg,netral
2611,haters jadi doetttttttt,netral
2612,haters jahad,netral
2613,haters jahat kalo haters baik nama apa woy,netral
2615,haters jelas anjenkkkkkkk,netral
2616,haters k nt,netral
2617,haters k nt l,netral
2618,haters kalah omong ngedislike videopen ajg wkwkwkw,netral
2619,haters kalau ngomong mikir mikir emang haters goblok,netral
2620,haters kamu banyak subscribe kamu selow ae,netral
2622,haters kamu paling solidaritas bangg,netral
2623,haters kan bebas,netral
2624,haters kaya,netral
2625,haters kaya waaaaaaaowwww,netral
2627,haters bakar coy v uitdewasa kalian wkwk,netral
2628,haters kintil,netral
2629,haters kntl,netral
2630,haters ko jahat jahat mereka takut generasi anak muda bakal ngikutin gaya kamu jauh norma sopan didik,netral
2631,haters kok di bacain,netral
2632,haters kok goblog goblok yah wkwkk,netral
2633,haters kok jahat,netral
2634,haters kok jahat,netral
2635,haters kok jahat yak trus fans kok baik yak,netral
2636,haters kok mirip anjik,netral
2637,haters kok nonton tlol,netral
2638,haters kok nonton v,netral
2639,haters kok pemubully sak anakbangsa buat yt rewind buat citra sponsor kaum elitglobal,netral
2640,haters kok toxic ck,netral
2641,haters komen tpi nontonin goblok,netral
2642,haters kont,netral
2643,haters kont gak nyadar mak nya gaceng,netral
2644,haters konten,netral
2645,haters konten adsense lanjayy,netral
2648,haters kurang didik,netral
2649,haters lebih kejam ibu tiri u nongol rick telah aku sering nonton video kamu dadak aku jd respect up terus channel agama terfamily friendly,netral
2650,haters like desu v,netral
2652,haters lo kalo berani di depan eriko lim hateers goblok,netral
2653,haters loe bayi tabung smua rik sanss,netral
2654,haters lu beli ya,netral
2655,haters lu bocah kotl rick,netral
2656,haters lu bodoamat soapking,netral
2657,haters lu gk tau nama anti vlog bang wkakakakaka,netral
2658,haters lu kbnykan makan micin,netral
2659,haters lu banyak makan micin goblok,netral
2660,haters lu mayoritas bocah cuekin aja gak ngaruh mereka,netral
2661,haters lu pada iri mungkin,netral
2662,haters lu paling solidaritas bangg,netral
2663,haters mah ada kerja makanya sirik,netral
2664,haters mah enak jidat,netral
2666,haters mah nolep rik cari salah org buat bahan bully,netral
2667,haters maha benar bang erik selow in aja aku tetep dukung elu,netral
2668,haters make be famous,netral
2669,haters make famous,netral
2670,haters make me famous,netral
2671,haters make me famous moga hatersnya eriko cpt mikir makin kamu ngehujat makin naik dongo,netral
2672,haters make some money bang wkwkwkwkwk,netral
2673,haters make u famous,netral
2674,haters make u famous v,netral
2675,haters make you famous rick,netral
2677,haters makin hari makin goblok,netral
2678,haters manusia ngehate haters baru manusia,netral
2679,haters masih jaman,netral
2680,haters besar cok,netral
2681,haters buat kita kaya,netral
2682,haters buat kita kaya,netral
2684,haters mental wkwkwkwk,netral
2685,haters micinn bngst,netral
2686,haters minum susukntlmanis aja lu pada,netral
2689,haters mitos,netral
2690,haters money,netral
2691,haters money makin banyak haters makin banyak gosip makin banyak yang tau loe makin banyak money coyyyyyyy gokil ericko lim haters itu fans yang tunda,netral
2692,haters motivasi,netral
2693,haters ngebuat vidio di haters sama teman nya haters,netral
2694,haters ngejekin ericko mereka bisa ericko,netral
2696,haters nonton iklan,netral
2697,haters nonton kwkw,netral
2698,haters nonton vidio kamu banyak view adsense,netral
2699,haters normal kalau tegur auto mikir kalau orang tegur auto balik fakta,netral
2701,haters nya dek dek an,netral
2702,haters nya goblok ngotak spekeowskwp pikir naikin subscribe gampang padahal bikin k subscribe aja susah banget apa yg bilang sampah diri merasz bersih aja padahal juanggapan kasar apa itu tetap hibur,netral
2703,haters nya goblok nya masih murni dari tuhan belum sentuh didik,netral
2704,haters nya kalau ngehina ngacaling jossu cm buat ngehibur buat lakuin apa yg mau lakuin walupun emg gila aga beda yg wkwkwk gua nonton seru ajasi,netral
2705,haters nya kok gk komen lagi,netral
2706,haters nya mana ini kok like nya k unlikenya mwehehe,netral
2707,haters nya pada goblok gk pernah sekolah anjenk hatersnya sekolah di slb paling ya orang channel ngehibur kok kata channel gk faedah,netral
2708,haters orang ngiri channel mantab gin kok wkwkwk,netral
2709,haters orang yg banyak ambil sisi negatif belum ambil bagai positif buah jokes,netral
2710,haters otak nya bengkok,netral
2711,haters otak cuman sampah,netral
2712,haters pabrik duit salah paham,netral
2714,haters paling goblok ngakak aswca komen lu,netral
2715,haters pasti nonton video,netral
2716,haters ken bikin kaya lagi,netral
2717,haters pertama di dunia itu iblis apakah iblis fans sejati nabi adam,netral
2718,haters pfft di youtube ada milyaran video dan banyak channel hibur yg didik dan nggak nendidik gua subs si erick ya krna gua udah dari awal paham emang video dia nggak didik gua tetep subscribe tetep support ya krna dia entertainer jadi entertainer itu kan pokok hibur nggk harus didik ya kan,netral
2719,haters pingin gw sunatin pake golok njeng,netral
2720,haters ppq,netral
2722,haters sangat penting bagi orang youtuber bener gak,netral
2724,haters semua hmmmmmmmm,netral
2729,haters sumber uang,netral
2731,haters sumber uang bngsad,netral
2732,haters sumber uang mantep rik,netral
2733,haters sumber uang v bener skwkkw,netral
2736,haters tau entertein,netral
2737,haters tdk mempan untuk soapking,netral
2739,haters tu org waras bg erik bikin vidio buat hibur semua haters rasa trusik maklum sirik sirik tanda tak mampu saing h,netral
2740,haters uang,netral
2741,haters uang,netral
2742,haters urus turun pink guy wagelaseh ceramah wkkwkekw,netral
2743,haters usah tanggepin bikin konten haters terus lolkin channel agak waras dikit dong channel kaya taik,netral
2744,haters yang di atas pasti greget liat video ini wkwkwkwkkw telah di baca komentannnya,netral
2745,haters yang komennya baca sama eriko lim auto kaget dan cengang wkwkwkwkkw,netral
2747,haters yg bikin famous,netral
2748,haters yg bikin lo kenal kntl terusin bikin video absurd goblok biar jt subscriber ajg,netral
2749,haters youtube ato kaya,netral
2750,haters yuhuusatukan channel ericko limmm musnakan hatter hater peler konntoll laknant ini,netral
2751,hatersgoblogngacadulubarungomongseberapasangarmusuhaters,netral
2752,hatersnya bocah semua anjeng,netral
2753,hatersnya jangan nonton kalau benci erickolim ericko baik,netral
2755,hatersnya lucu lucu gaje semua hahahahaha ohh iya kamu ganteng rick,netral
2757,hatersnya pada so edgy cancer,netral
2758,hatersnya rata rata si astronot roket,netral
2759,haterss ngomongin lu gadapet duit tapi lu ngomongin haters dapet duit hahaha haters itu sumber uangg ngentotttttttt,netral
2760,hates bener,netral
2761,hates comment nya pada lucu njir pada kgk ngotak hadeh otak haters si erick lebih parah dari derita kanker otak njir v wkwkwkwk,netral
2762,hatesr banyak makan micin kali wkwkw,netral
2763,hatre,netral
2764,hatres datang engkau yg buat soapking makin kayannel hibur yg didik dan nggak nendidik gua subs si erick ya krna gua udah dari awal paham emang video dia nggak didik gua tetep subscribe tetep support ya krna dia entertainer jadi entertainer itu kan pokok hibur nggk harus didik ya kan,netral
2765,hatrrs ko,netral
2767,hatter gone a hate,netral
2768,hatters adalah fans yg tunda wkwk,netral
2769,hatters adsens,netral
2770,hatters bisa apa,netral
2771,hatters bisa ngebacott,netral
2772,hatters cuma bct aja,netral
2773,hatters gak punya otak,netral
2774,hatters goblok,netral
2776,hatters kok muka nya kaya valkon tetp aja nonton ni channel,netral
2777,hatters kok tau smua yg lakuin sma bang ericko kamu sama aja fans tod tiap video tonton lol,netral
2778,hatters make you famous bang,netral
2779,hatters otak gada,netral
2780,hatters sampah nulis chanel aja msh cenel haha,netral
2781,hatters sangad paranoid,netral
2782,hatters sebenernya cmn iri aja sama bang jadi mau nya hatters gausah pikirin semangat terus bang karya,netral
2783,hatters uang,netral
2784,have fun aja njing,netral
2785,hay ka kita yg ketemu di ome tv ke ngeliat comment hater hater v wkkwkw,netral
2786,hay semua,netral
2787,heater goblok lu ikut komen ngebully buat dia banyak duit aja,netral
2788,heater heater panas,netral
2789,heaters,netral
2790,heaters,netral
2791,heaters aja,netral
2792,heaters bgsd ngakak kntl ajar inggris dlu todak channel hibur yg didik dan nggak nendidik gua subs si erick ya krna gua udah dari awal paham emang video dia nggak didik gua tetep subscribe tetep support ya krna dia entertainer jadi entertainer itu kan pokok hibur nggk harus didik ya kan,netral
2793,heaters cenel sungguh liar biasa sekali bahasa inggris,netral
2794,heaters cenel sungguh liar biasa sekali bahasa inggris,netral
2795,heaters hangat,netral
2796,heaters harga kerja keras k lim,netral
2797,heaters knt l wlwl,netral
2798,heaters kok subscribe,netral
2799,heaters komen duit coy,netral
2800,heaters maha benar wkwkwk peacecko lim sering setel video wkwkwkwkwkwkwkwk,netral
2801,heaters nya ngediss like ah gula gua ganti micin,netral
2802,heaters nya ngediss like ah gula gua ganti micin,netral
2803,heaters panas,netral
2805,heatrs adalah orang orang goblog,netral
2808,heeh cing sabar w,netral
2809,heh lu bilang subs gak beli lo liat arap video subs elu paling k gblk kalah lu ngikutin toxian nya arap gak lucu lu solusi adalah lu mati aja gw yg bunuh kalo bisa,netral
2810,hehe ngeri sekali komenya,netral
2811,hehehe erickolim vs reza oktovian,netral
2813,hello haters v,netral
2814,hellprint lookkit you just like bar bar man,netral
2815,helo,netral
2816,help gua pake henset hik,netral
2817,heppy aja rik,netral
2818,heran ama yg comment buruk ngapain nonton kalau suka,netral
2819,heran gua sama haters udah tau yah kalau erick tu isi channel nya kaya gin mas aja tonton,netral
2820,heran gw sama netijen kok pada ngegad ngntd padahal yg punya ch kalem aja,netral
2822,here fck,netral
2823,heter,netral
2825,heter sumber uang,netral
2826,heternya sub arap,netral
2827,heters,netral
2828,heters bisa bikin adsesne,netral
2829,heters is fucking crazy,netral
2830,heters itu orang yang mudah baper please jangan ngemis like yang tuju like v,netral
2831,heters jampes,netral
2832,heters lo kbnyakan micin wkwk,netral
2833,heters lu banyak bet sabar erick,netral
2834,heters lu iri bangg,netral
2835,heters buat ericko lim jadi kaya tuju like,netral
2836,heters nya ericko rata bocah kwoowkwko v,netral
2838,hetes hetos gua tw diri goblok kamu manusia hewan yg cri makan goblok sama aj kamu cri uang pke tenar org,netral
2839,hetters baperan konten cumah hiburana aja,netral
2840,hetters kamu banyak kaum pantad tipid mudah bakar pantad nya upgrade dulu makanya kalau mau nonton,netral
2841,hey,netral
2842,hey,netral
2843,hey,netral
2844,hey guys its you re boy erickolim selamat datang channel agama paling family friendly diduniaaaa,netral
2845,hey kalian kalau nyabun atas ooooooo aku nyabun bawah su,netral
2846,hey soapkingi am soaperseat powers comes a big responsibility,netral
2847,hey tayo,netral
2848,hey wassap ma fren v,netral
2849,hey wassup ma fren,netral
2850,heyy buat kalian,netral
2851,heyyy,netral
2852,hh,netral
2853,hha haters ke pojokin erick percuma kalian wkwk,netral
2854,hhh,netral
2855,hhhh lucu banget ericko,netral
2856,hhhh mamfos ente,netral
2857,hhhhh sabar aja dang ericko lim,netral
2858,hhhhhh bener,netral
2859,hhhmmm,netral
2862,hhhmmmmmfffffttt,netral
2863,hhmmmm video kita ajar nyata komen nyucub eri coli me hate comen,netral
2865,hi,netral
2866,hi jess,netral
2867,hi jgn lupa mampir ke channel ku ya,netral
2868,hi soapking,netral
2869,hi tll,netral
2870,hibur ada menggangu njing,netral
2871,hibur anjinkkkkkkkk,netral
2872,hibur banget anjink,netral
2873,hibur banget lol,netral
2874,hibur harus waras,netral
2876,hibur terus bang erick,netral
2877,hibur manfaat good,netral
2878,hibur di menit,netral
2879,hidup adsense,netral
2880,hidup erickkk erick papa gua anjink komtolllll,netral
2881,hidup ericko,netral
2882,hidup kok haters jadi sutradara si,netral
2883,hidup pantad tebal,netral
2884,hidup pilih rnya elo bang,netral
2885,hidup soapking,netral
2886,hidup sudah susah,netral
2887,high comment,netral
2888,hihi,netral
2889,hii,netral
2890,hii kim hime,netral
2891,hiiii,netral
2892,hilang stress,netral
2893,hili kintil,netral
2894,hime hime,netral
2895,hina tetap santuuuyyy wkwkwk,netral
2897,hiya hiya hiya,netral
2898,hiya hiya hiya,netral
2899,hiya hiya hiya hiya,netral
2901,hiya hiya hiyaa,netral
2902,hiyaa hiya hiyaaaa,netral
2903,hiyaaaaaaaa,netral
2904,hiyaaaahhh,netral
2905,hllo bang gua datang baruu,netral
2906,hmm,netral
2908,hmm aku telat saya cium bau bau sabun sini,netral
2909,hmm bang ericko lim sabar ajh d,netral
2910,hmm bau m m k,netral
2911,hmm bau memeks,netral
2912,hmm kok gw cringe y klo ada yg ngomong haters adalah fans yg tunda yutuber selebgram klo ngomongin haters pasti ngomong gitu why gitu haters ya haters itu aja sih,netral
2913,hmm pdhl ericko channel naik mood aku satu org nge unsubs tidak rasa les subscribe si erick aja m haters tak mikir cuk kamu sudah mending aplikasi yt nya hapus,netral
2914,hmm sama,netral
2915,hmmm,netral
2916,hmmm bang bukan maksud we ikut campur,netral
2917,hmmm bau memec,netral
2920,hmmm bau mmk,netral
2921,hmmmm,netral
2922,hmmmm bau memec v,netral
2924,hmmmm bau mmq,netral
2927,hmmmmm hehhh,netral
2928,hmmmmmhhh bau memeq,netral
2929,hmmmmmhhhhhh bau m mek makanya bedain konten entertaining ama didik wahai netizen yg budiman lama aku nonton erik aku cuman ambil lucu doang emang hibur buat aku contoh sesimple anj nl fuck the haters,netral
2930,hmmmmmm,netral
2932,hmmmmmm apa yg mau gw comment,netral
2933,hmmmmmmm,netral
2936,hmmmmppsssshhh ahhhh bau mem,netral
2939,hocus pocus trulasu,netral
2940,hode,netral
2941,hoho mudah ferguso,netral
2942,hohoho mudah ericko,netral
2943,holla erickolim,netral
2946,horny gw lihat pentil lu rick,netral
2947,horreee akhir erick tambah kaya wkwkwk dasar heters goblok,netral
2948,how is it got monetized wtf,netral
2950,humble,netral
2951,humor banget kamu bang hibur aku,netral
2952,humor kamu trlalu rendah boi,netral
2953,hussssshhhhh bau memekklo aku subscribe ama like vid kamu,netral
2954,huuu abg guee,netral
2955,hy gaess,netral
2957,hy syang,netral
2958,hydup memang tidak adil,netral
2959,i am soapers,netral
2960,i dont give a fuck a fucking bitch,netral
2961,i dont give a fuck you fucking bitch,netral
2962,i dont giveafuck with a hatrs,netral
2963,i dont like you t series,netral
2964,i feel so good when i hear the intro,netral
2965,i hate you,netral
2966,i have a dream,netral
2967,i have middle finger for you bro,netral
2968,i have some words for haters erick,netral
2969,i like gaya kamu,netral
2970,i like it intro tetetetetet,netral
2971,i like this chanel,netral
2972,i like your intro,netral
2973,i like your opinion cobak bang,netral
2974,i like your style bg micin,netral
2975,i lop hater,netral
2976,i love bang eric senpai,netral
2977,i love ericko lim,netral
2978,i love ericko lim,netral
2979,i love ericko lim,netral
2980,i love erickolim,netral
2981,i love erickolim cko lim is back bitches,netral
2982,i love intro,netral
2983,i love soapersking,netral
2984,i love soapkingnd kapan bang jadi nya,netral
2985,i love this intro,netral
2986,i love this intro,netral
2987,i love tocil famous,netral
2988,i love toxic,netral
2989,i love u mathe fackers,netral
2990,i love you,netral
2991,i love you bang,netral
