,text,sentiment
2708,eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrriiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiicccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccckkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo lim ganteng,netral
2709,eeeh khontol,netral
2710,eehhh kamu malu ngejilat ludah sendiri ngatain moba kok analog maen ml wkwk hamba edsen cuk duit ngartis sampe makan jembut bikin malu aja,netral
2711,eehhh maaf ya gais tadi aku liat memeq,netral
2712,efek banyak main sabun otak nya penuh peju,netral
2713,eh ada albert,netral
2714,eh anak kontol kenapa foto gua lu pake ajg,negatif
2715,eh anak kontollllll jangan bully erick anjingggggggg titit kamu kecillll mau bullly erick anjing asal kamu tau gua benci ericko limmm,negatif
2716,eh anjing gua suka gaya kamu anjink bangsat kontol gua suka bat anjay buat ngeue,negatif
2717,eh anjing mending lo hapus tuh channel dasar kotor manusia beban di bumi lo kontol ericko lim bangsat,negatif
2718,eh anjingg iklan lu banyak banget satt gak ada satu yang gw skip kntl,negatif
2719,eh bang aku ajar toxic kamu aku dimaharin guru,netral
2720,eh bg buat konten kocak lah biar tertawa nantonya pek sendiri,netral
2721,eh bocah btw gw juga bocah tapi gw bukan soapers,netral
2722,eh erick kontol lim bangsat anjinkk gausah sok kamu kontol gua suka channel kamu gua terus like ampe jaya ama gua mah,negatif
2723,eh ericontole kata bapa gua kaga ngmng jorok ajggg,netral
2724,eh erikontol aku demen gaya kamu makan aku subscribe wkwkwk,negatif
2725,eh erikontol anjing dajjal,negatif
2726,eh erikontol cewek lu lonte atau apa sih,negatif
2727,eh erikontol duit njinx,negatif
2728,eh erikontol video kamu keren cuk ntai aja yg haters pd bocah ngentod smua,netral
2729,eh goblok mana pacar itu sma dia lah buat vidnya biar ada bahan gw tolol,negatif
2730,eh haters kontol nonton habis vidionya bacot coment bangsat gin gin waras njir,negatif
2731,eh kamu erikontol kamu jelek bangsat jangan sok ganteng,negatif
2732,eh kntol gw sub lo dari ribu subs anjeng give away ke gua nyet,netral
2733,eh kontil suara kamu kalah ama bg music beli mic lah,netral
2734,eh kontol bikin vidio,negatif
2735,eh kontol lu gausah nyuruh subscribe anjing gua emang subscribe lu dari kemaren kontol meski kata orang video lu gak didik emang itu yang gua cari bangsat saat gua udah penat ama yang didik dengan hadir lu dan bangsat lu udah cukup ngehibur gua peler yang bilang channel lu gak didik hanya orang goblok channel lu tuh didik parah lu ngajarin gua bagaimana cara tertawa sehingga gua gak lupa kalo hidup gak selalu bawa serius bangsat ah kontol lah,negatif
2736,eh kontol maju terus buat lo,negatif
2737,eh kontol pantat kamu bau memek bangsat,negatif
2738,eh lu mabuk ya wowkwkwk suara lu ubah,netral
2739,eh manusia makan jembut hahahahah,netral
2740,eh monyet kamu mending usah bacain komen haters tod gua jiji denger nya anjing mending kamu bikin video ngewe sama pacar terus karya njing soapers selalu dukung kamu,negatif
2741,eh ngegas haters,netral
2742,eh ngent t bisa ga gaada backsound suara teriak tot gua make headset njing kaget gua bgsd,netral
2743,eh ngentod pin comment gw,netral
2744,eh nyet react lagu wikwikwik yg ada adegan ngeuenya dong,netral
2745,eh pokok subscriber ericko lim orang orang nonton video sangat sebal usah tiru orang bego yang enngak punya otak ericko lim kamu mending tidak usah seperti gin,netral
2746,eh rik,netral
2747,eh rik mending intro nya kiamat channel keluarga,netral
2748,eh sikontol tindik ilang dong v ya gak,negatif
2749,eh sorry ya gays aku tadi liat memek,netral
2750,eh sorry ya guys tadi netizen lihat memekerus buat channel baru lagi nama kontoru,netral
2751,eh yg tuju haters ericko kayak kontol anjing like,negatif
2752,ehh buat haters jangan bully ericko lim karna malah tambah kaya aja begoo,netral
2753,ehh emng ngomong anjing sma bngsd cmn arab doang yg bleh,negatif
2754,ehh erokontol kamu goblok si mikir ibu kamu cuma cape doang ngelahirin kamu cuma bikin mekek keram percumah orang tua kamu ngewe dapet nya anak anjing,negatif
2755,ehh lim lumandi giihh kutu kamu ngeselin koontoll,netral
2756,ehhh erick akun nama sama coy aku punya akun alvintimotiousnya aje blom bener sok n ngasih tau orang harus ini lah itu lah heters kontol,negatif
2757,ehhh erick kontol anjing tetep semangat however aku tetep dukung elu walaupun video kamu kagak jelas hibur babi,negatif
2758,ehhh qimack erickontol lu itu udah ganteng dari lahir kok iya yang nama laki laki pasti ganteng anjing ga ada yang cantik qimack,negatif
2759,ehhhhu anjing kontol mama luh luh isap keluar seprmanya sama isap memek mama luh cung konyollll wik wik wik wik ahh ah ah ah wik,negatif
2760,ehk ericmemek gwa dukung lu truss tod,netral
2761,ei ericko,netral
2762,eit cukz gw lupa gak usah lu counter attack komen hate gw,netral
2763,eke soapking nya mananih intro dulu wkwkwkwk,netral
2764,ekkekw kok hatters idiot gitu,netral
2765,el banyak haterss haaaaa,netral
2766,el banyak haterss haaaaa,netral
2767,elisa ecklund yah kaka,netral
2768,elo cuma bisa ngentot aj,netral
2769,elo toxic soapers juga toxic biar komen gw lu baca wkwkwk,netral
2770,elshen nathanael siapa,netral
2771,elu bikin subcribes jt tidak hetars kontol,negatif
2772,elu kok ngegad si ngomongnya bngsd,netral
2773,elu kontol,negatif
2774,elu lagi jing kaga bosen bikin jam,netral
2775,elu triak cuma buat ngobatin malu nyampah uang laki kamu lbih rendah lacur yg subscribe bocah anjink semua,netral
2776,elu yg bacot ank lonte,netral
2777,elu yg ngehate gua yg kaya yaaa,netral
2778,email haters lu ajak ke yt rewind t cool reading haters comments ick dan gw kemaren ke gbk andddd kata pak satpam nya gw nanya halo pak selamat siang kata nya di sini ada acara yutuprewind yak pak ohh iya bro tapi dah abis bro acara nya gw cape ke gbk dan acara ytrwn nya abis jadi gw janji rick kalo ketemu luh gw bakal nampar luh kenceng nya tenanga gw dan salam kenal dari gw bro erick ramadan see you motherfucker,netral
2779,emang ada haters baik,positif
2780,emang anjing kamu rick aku ngefans sekali sama kamu,negatif
2781,emang anjing lo rick gue ngefans bgt sama lo,negatif
2782,emang banyak haters buat kamu auto kaya banyak haters bisa buat hidup tidak tenang and buat hidup kamu bakal benci banyak orang,negatif
2783,emang bener toxic nii erickocontoll v,netral
2784,emang bisa skip,netral
2785,emang channel ny bang ericko ga semua medidik,netral
2786,emang channel toxic ni,netral
2787,emang dah gw juga puyeng sama heter situ komen tapi kurang erik gila mungkin di youtube doang kali tapi di real life ga alias normal kan lu belum tau hidup dia balik layar oon v,positif
2788,emang dasar lo virus anjing,negatif
2789,emang ganteng arap si wkwkw,netral
2790,emang gilak ni orang,netral
2791,emang gokil bang bangsat gila gua jadi ngakak sendiri v,negatif
2792,emang haters gblk ada otak,netral
2793,emang kalau vidio gambar kontol di sensor jadi banyak haters,negatif
2794,emang kamu kenyaataan jelek anjing ericko lim emang anjing sangat,negatif
2795,emang kamu kya bangsat buat lagu suka nyindirin orang wkwk,netral
2796,emang kamu pntez hate rick lebih rendah sampah,netral
2797,emang konten gak faedah anjing,negatif
2798,emang kontol jancok kamu goblok anjing bangsat,negatif
2799,emang kontol tu haters lu rik tapi mereka sumber uang,negatif
2800,emang lo bau sampah njir,netral
2801,emang lo jelek jangan sok ganteng,negatif
2802,emang lu ngentot goblok awas tu di ss pas lu meggang memek lu sendiri viral nnti,netral
2803,emang mukak kontol kamu rik,negatif
2804,emang patas dihate kok,netral
2805,emang pertamakali aku nonton yt kirik pas lagu susu kental manis sumpah aku hati channel apa kesini krg toxic masih aja,netral
2806,emang qory bau ya,netral
2807,emang rata rata haters itu pada tolol ya wkwk gadimana mana juga,negatif
2808,emang rik orang skarang tolol gua suka cara jawablu kpada hate comment kamu kamu inspirasi gua anjing hahahaha hokus fokus trolilala wkwkwkwkw,negatif
2809,emang si rapstronot kesel gara gara raja hapus channel,netral
2810,emang tidak jijik apa liat muka macam biji karat wkwkkw,netral
2811,emangbanglugantengguajugaampepengenketemuamaabang,netral
2812,emank ada v,netral
2813,emank dasar haters kontol aowkaoakak v,negatif
2814,emg ganteng kok,netral
2815,emg gila ni orang kapan masuk rsj,netral
2816,emg gua aj yg bilang erikolim mirif sama anak sule rizki febian,netral
2817,emg haters g tau diri biarin aja,netral
2818,emg konten kamu toxic bg sumpah kontenlu ngehibur sekali,netral
2819,emg lu baik bg r kaya,positif
2820,emng bener sih chenel ini ga mutu tapi gua suka hibur,positif
2821,emng dasar benci kontol sirik aja sama ericko lim upload vidio kamu nonton dasar benci sampah gaada kerja aja aku dukung kamu ericko,negatif
2822,emng harus goblok,netral
2823,emng kamu tuhan wkwkjw,netral
2824,emng lu doang upmood gw rick kyaa,netral
2825,emng pantes luuu buka project youtube rewind ad pntes nya,netral
2826,emosi udh klimaks wkwkwkwkwk,netral
2827,enak dapat haters supaya tambah adsande,netral
2828,enak ni channel,netral
2829,enak erik yg dulu beda klo skrng udh gjls cuman toxic gjls,netral
2830,engga mampan haters lawan lu bang kwkwkwkw,netral
2831,enggak tau baik apa kau bang sabar hadap cheater pb bain younglex sama awkarin bang haha,positif
2832,enkaneka,netral
2833,entah ada edit hitzeed,netral
2834,entah aku paling suka ama channel hilang stress bikin tertawa,positif
2835,entah memek ngilu,netral
2836,entah mengapa memek bisa ngilu v,netral
2837,entah saat semua orang benci sama kamu aku malah suka gaya kamu bang boommmm njinkk lmayan ngilangin stress mungkin guna channel awkwkw,netral
2838,ente jg bocah ngapain sampe sini toddd,netral
2839,entot mamak kamu anjing kalau berani,negatif
2840,entot mamak lo anjing kalo berani,negatif
2841,er bang semua itu gantung lingkung dan orang tua lingkung dia kalo kek jembut yah anak pada kek jembuttttt,netral
2842,era globalisasi erickolim ahli ips,netral
2843,era modernisasi bang bukan globalisasi sedikit benar jadi channel didik,netral
2844,eri coli m kpn buat vidio tetntang free fire bangsad utekmu pubg terus su,netral
2845,eri ko kontol gua tidak jadi jadi hatter,negatif
2846,eric bully adsense,netral
2847,eric contol,netral
2848,eric doang yg hebat mh komenan haters jadi in kontenn trusss dpett uanggg bnyakkk mantapp riccc,positif
2849,eric emg k nt l dia gemesin makanya aku subscribe channelnya,netral
2850,eric ganteng,netral
2851,eric gua suka sama lu lu bisa bikin gua ketawa,positif
2852,eric hapus cenel,netral
2853,eric kontol yeah i don t care about that but ha ha it s so funny biar kedengeran org yg dekat gua wkwkk aku kesel aku buka channel kamu langsung ketawa tertawa gara toxic kamu bang,negatif
2854,eric kontolim,negatif
2855,eric kontollllll,negatif
2856,eric makin banyak haters makin kaya lol,netral
2857,eric pantat tebal,netral
2858,eric tolol bacot aja takut masok neraka kaa dasar goblok anjing,negatif
2859,eric tolol mubazir buang yakul tolol,negatif
2860,eric toxic pas rec aja asli nya org nya sopan,netral
2861,eric ywan,netral
2862,erick abang lu apa tuhan lu,netral
2863,erick aku support kamu zanpe matj,netral
2864,erick anjing bangsat lah monyet moga masuk reading hate comment,negatif
2865,erick apa arap,netral
2866,erick arap saudara wkwkwkwk,netral
2867,erick asli baik,positif
2868,erick baik,positif
2869,erick banyak haters malah makin tajir goblog wkwkwkwk,netral
2870,erick beli subs ehh anak kontol beli,negatif
2871,erick bom jd soapking kampanggg,netral
2872,erick berapa ukur kontol kamu njing,negatif
2873,erick buy subs kontol,negatif
2874,erick di hina apa juga slow aja kontol haters udah tau gasuka masih juga nonton sekarang yg bego elo haters kontol orang sana mungkin tidak pernah bayang dapat uang besar juta rupiah untuk belanja saya mr money saya akan jalan mana arah mata angin jalan untuk cari siapa yg untung dapat uang besar juta rupiah dari saya dalam uang kaget,netral
2875,erick diet dong kamu agak mirip sama anak sule eaak,netral
2876,erick emang gitu kalo dia kagak ngetoxic ya beda lagi karna cirikhasnya kntl tapi emang ngehibur ea so kalian semua kontol udh gede lu pada gak suka jan bct kek bocah aja cihhh,netral
2877,erick gak agama,netral
2878,erick ganteng anjing usah hina erick kontol,negatif
2879,erick ganteng arap mah bibir item wkwk haters bikin erick kaya aowkk,netral
2880,erick ganteng kok,netral
2881,erick ganteng tapi gw cowo v,netral
2882,erick goblog,netral
2883,erick gua fans kamu wkwkwkwk,netral
2884,erick gua gak hinaya gue lihat perutlu agak gemuk pasti kont lmu kecil jujur,netral
2885,erick hatenya banyak si erick tahan,netral
2886,erick is ganteng,netral
2887,erick jaqun kamu g liat anja,netral
2888,erick jembod di bully tambah kaya wkwkwk,netral
2889,erick jembod di bully tambah kaya wkwkwk,netral
2890,erick jt subs coli beneran kata lu soapking,netral
2891,erick kalau toxic bukan erick,netral
2892,erick kata kata mutiara save,netral
2893,erick kena bait auto triggered,netral
2894,erick kntl smngat terus dngn chanel tolol luu terus karya kntl wkwk,negatif
2895,erick ko eluh muka mirip kontoooooollllll,netral
2896,erick ko tol,netral
2897,erick kok kontol ngentot bangsat anjing perkosa memek,negatif
2898,erick kolim itu memang kaya kontol tapi lebih kaya kontol hattersnya,negatif
2899,erick kolim kaya tai,netral
2900,erick kolim kontol memek ngentot bangsat sayang ganteng hehehe jangan neng kamu kontol ganteng bapak gua nya eringerti mana patut contoh enggk,negatif
2901,erick kon no limits,netral
2902,erick kontil kamu komodo anjing,negatif
2903,erick kontil lo kayak komodo anjing,negatif
2904,erick kontol,negatif
2905,erick kontol,negatif
2906,erick kontol anak haram kamu liat sekali sifatlu kaya kaga pernah didik sama ortu iri gbisa dia mkny usaha bro bkn nyibuk ngurus konten org,negatif
2907,erick kontol anjing bangsat kamu,negatif
2908,erick kontol anjing gak tau malu kontol,negatif
2909,erick kontol anjing kamu tu keluar burid anjing,negatif
2910,erick kontol anjing usah kamu bikin vidio anjiiiiiiing,negatif
2911,erick kontol asue asik buatin video guna anjirt,negatif
2912,erick kontol babi anjing konten unfaedah mending apus tu canel minta maap sama r o anjiiiiink bangsat ngentot,negatif
2913,erick kontol baca kamu anjing tolol bangsat kontol memek muka kamu memek asu anjing jahanam kintil hapus channel kamu anjing kontol memek kntl asu anjing memek memek memek memek,negatif
2914,erick kontol bangsat konten kok tolol minum alkohol lah ngomong jadi atheis lah kamu kira lucu bangsat,negatif
2915,erick kontol banyak gaya ngejek ngejek youtubers kontol ama kau,negatif
2916,erick kontol channelnya ga didik kok haters goblok ya,negatif
2917,erick kontol ericoli erickontoru ngentod kamu anjing wakawakawaka kontol banyak bacod,negatif
2918,erick kontol gua jadi subscribe kamu gara gara video gila ngentot kali makan jembut pacar kamu njing,negatif
2919,erick kontol hahaha,negatif
2920,erick kontol hahahaha canda bang maaf gua suka video kamu bang udah gua subscribe chanel kamu terus karya bang,netral
2921,erick kontol hebat kamu bang muka ganteng banget tetep hebat video ada kata kasar loh yg jadi suka aku sukses terus bang,negatif
2922,erick kontol is wonderdull anakbangsa buat yt rewind buat citra sponsor kaum elitglobal,negatif
2923,erick kontol jembud,negatif
2924,erick kontol knp waktu minum birr lua gaj kuaatt anjinggg lemah loo bangsaddd,negatif
