,text,sentiment
1907,erickolim makasih pujianya malah tambah tenar cukks ngomong sopan,positif
1908,erickolim no limit pros alphenlibe liongkong,positif
1909,erickolim no limit pros issss baaaaaacccckkk,positif
1910,erickolim nolimit pros is back,positif
1911,erickolim nyari cewe buat nyari konten wkwkwk,positif
1912,erickolim panutanqu,positif
1913,erickolim taik kolap aja kamu sama banser,positif
1914,erickolim tuhan aku,positif
1915,erickollimnolimitproslu lucu bang a,positif
1916,erickonolimitepros,positif
1917,erickonolimitpros,positif
1918,erickonolimitpros wkwkwkwk,positif
1919,erickonos limos panutanqunos,positif
1920,erickont l no limit voss,positif
1921,erickonto mah kebal hatersdong v ya gak,positif
1922,erickontoru adalah orang yg kebal akan haters v,positif
1923,erickontrol,positif
1924,erickoo lopeyouuuu,positif
1925,erickopros no limit,positif
1926,erico lim beli subscribe di gw ,positif
1927,erico lim bikin video kamu lgi coli dong,positif
1928,erico manusia lumba lumba,positif
1929,ericoli erickon aku ngehate biar kamu kaya,positif
1930,ericolim aku dukung kakak karna kakak adalah panutan bangsa cuma chenel kakak yg berfaedah wkwkwk,positif
1931,ericolim paling serius di youtube rewind,positif
1932,ericomenntro alan suryajana,positif
1933,ericontol,positif
1934,erik coli yuk,positif
1935,erik erik erik erik,positif
1936,erik ganteng kok kalau liat jauh,positif
1937,erik kapan live stream sambil ngentod coba luh lakuin pasti channel luh langsung hilang ke report,positif
1938,erik ko analog,positif
1939,erik mirip bakso yaaaers makin kenal,positif
1940,erik semangat pakkk,positif
1941,erikco lim asu hina reza coba kamu ku hina ngadu mama,negatif
1942,erikintil,positif
1943,eriko ko gua like haha,positif
1944,eriko lim angkat aku jadi mirid kamu,positif
1945,eriko lim kereatif njirr wkwk,positif
1946,eriko lim main pubg mobile bareng yok,positif
1947,eriko lim un keatas parental advisory,positif
1948,eriko lo bacot main pung mobile di hp kentang sampe chiken katanya pro celeng,negatif
1949,eriko mah ganteng gitu lohhhhhhhhhhhhh,positif
1950,erikolim mutu,positif
1951,erikolim sampah,negatif
1952,erikomoba nikahin aku dong i love your life stile and your kon l dia seneng ngelakuinnya jadi lebih baik support biar dia bisa lebih baik belum tentu yg comment jelek ke ericko lebih mapan dari dia,positif
1953,erikonyink,positif
1954,eriscon,positif
1955,erlangga saputra kemarin,positif
1956,erlangs kok ajak youtube rewind,positif
1957,erocolim aku dukung kakak karna kakak panutan bagi bangsa wkwkwk,positif
1958,erpan,positif
1959,erykoncy,positif
1960,essss look at menit dah,positif
1961,etd judul ngeselin sekali heaters emg jht coeg kok kesel vtoxic karuan temen sekolah aku kadang aku iseng teriak jalan temen aku tetep fun fun aja sama gua memang omong hitam percaya buat ku suci,positif
1962,ewean,positif
1963,f,positif
1964,f cking stupid boy,positif
1965,f sn qxbx g sn,positif
1966,fachrur rozi s wkwk biasa para heaters yg ingin cari sensasi doank bro biar orang dibela dn dia yg paling bner gw ttap dukung ericko aja,positif
1967,fack you dog,positif
1968,faedah nggk,positif
1969,fahri gua bang  ah parah lu bang ,positif
1970,fak intronya dugem gratis,positif
1971,fak ke dah,positif
1972,fak kecil,positif
1973,fak v konten tergood sedunia ,positif
1974,fakboy kalibata city,positif
1975,fake lo bang channel unfaedah,positif
1976,fakkecil,positif
1977,fakta nya eric lebih gaul deket sama orang grup belah mana lebih deket sama orang nyata hilang temen wkwkwk fuck,positif
1978,falen tino ugiatsih great fucker,positif
1979,family friendly,positif
1980,family friendly bangettttt nihhh,positif
1981,family friendly dunia kontolim mantap bang ericko ibur sekali,positif
1982,family friendly yang gak friendly hiya hiya hiya,positif
1983,famzy ngomong apa kamu tong,positif
1984,famzy terus nenek nenek makan,positif
1985,famzy yg ngelawak siapa anjenk,positif
1986,fans,positif
1987,fans aku jan macem kamu kamu ngatain erick baku hantam kyta kymack,positif
1988,fans berat lo lim,positif
1989,fans from malaysiat ome tv dong bang yg stuju like,positif
1990,fans ny jg,positif
1991,fans t rtund,positif
1992,fans tunda pernah denger skinnyfabs wkwkw,positif
1993,fans yg tunda benar paling absurd,positif
1994,fatality bang org yg kaya gitu bencongtampatoket,positif
1995,febri dwi laksono kaori aja noh idh mati cari kubur sagiri udah perawan sudah kupake,positif
1996,febri dwi laksono sagiri or kaori,positif
1997,femeli frenli,positif
1998,fendi gaming kamu aja ngomong agama,positif
1999,fendi gaming lu aja ngomong agama,positif
2000,fernanda achmad gw dateng cuman buat dialike ama balesin komen para soapers sang pemuja manusia pemakan jembut kalo gw ngga nonton entar siap yg jadi hatersanya lord kalian,negatif
2001,fernanda achmad gw dislike karena yg patutu di dislike itu sampah dan erickolim sendiri juga paham kalo chanelnya chanel sampah tidak mendidik kalo anda like berati ana like sampah,negatif
2002,fight i masukin hati kata kata haters tod ,positif
2003,fiks orang dewasa,positif
2004,filthy frank indonesian version,positif
2005,filtyfrank lebih greget v,positif
2006,finally intro legend datang,positif
2007,finaly intro jess no kntil,positif
2008,finnaly intro legend siapa yang seneng erick make intro ini,positif
2009,firman tergar biasa cok gausah ngegas mbot,positif
2010,firman tergar hormat mamak mu ga ada memek jadi tu youtuber baru rick gua mau bilang ati ati aja sama bro bro gore,negatif
2011,first,positif
2012,first dapet soapa terserah haters lah anjink emang lu siapa bngsd,positif
2013,first disslike,positif
2014,first pepek,positif
2015,first time comment,positif
2016,first unlike ,positif
2017,fix anjink semua subscriber erick cancer semua,positif
2018,fix hqters guna,positif
2019,fix kutik tu haters,positif
2020,fix rata haters lu rapstrodog rik dah ketawan bngt ama w v,positif
2021,fix semua heaters kamu bocah semua,positif
2022,fix terus filthy frank dah ni wkwkkwaan mikirin idup orang,positif
2023,fix yang dislike hatrs anjikk,positif
2024,follback bangemua rugi lu bully si eric emang udh tingkah nya kaya gitu lah dia yang seneng,positif
2025,follow ig dennis cakra yah,positif
2026,foto son of zeus dimunculin qorygore awokwok,positif
2027,fotonya siapa,positif
2028,frank content loser read hater comment,positif
2029,fresh ni rick sumpah ngakak gw wkwkkw,positif
2030,fressshhhhh kntl,positif
2031,fuck haters,positif
2032,fuck hatterss,positif
2033,fuck kntl,positif
2034,fuck man i like u shit damn,positif
2035,fuck soapers,positif
2036,fuck that haters,positif
2037,fuck the haters you still shine rick,positif
2038,fuck those haters keep going ericko lim,positif
2039,fuck you,positif
2040,fuck you erico lim,positif
2041,fuck you haters,positif
2042,fuck youu yg bulllt rick,positif
2043,fucking bitch haters itu fans yang tertunda haha lanjutkan bang hahahaha,positif
2044,full ngakak njing wkwkwkwk,positif
2045,funfact,positif
2046,fuuuuuuuussiioooooonnnnnn xd,positif
2047,fvck,positif
2048,g,positif
2049,g colab sama qorygore dong,positif
2050,g gw saranin lu hapus channel aj wkwkwq nyindir yaa,positif
2051,g lucu,positif
2052,g nanya,positif
2053,ga ada cash ga akan happy beli di tix id,positif
2054,ga ada cash gagal happy,positif
2055,ga ada intro kiamat,positif
2056,ga berfaedah banget rik vidio lu ,positif
2057,ga berfaedah jgn upload lagi ,positif
2058,ga bisa subs x goblog v,positif
2059,ga gua skip iklannya biar makin kaya trus haters pada kepanasan hehe,positif
2060,ga kek yg kolea itu yang di komen haters lapor polisi v,positif
2061,ga lucu lu kampanh,positif
2062,ga ngewe sama kimi himie,negatif
2063,ga punya konten ini,positif
2064,ga sabar ytrewind ajg,positif
2065,ga sopan lu jink sama my lordner mana yg enggk lahhh terus lu apa a lomba buat bikin lu makin kayaody ama erickolim,positif
2066,ga usah bawa bawa agama ke komen kalo lo sendiri aja munapik lo ngocok abis tu sabun lo nonton bokep ngocok sendiri ,negatif
2067,ga ush di perhatiin bg karna haters adalah fans yg tertunda karna karma tak semanis kurma v fuckyouhaters,positif
2068,ga ush nonton lebay,positif
2069,ga yakin sih kalo haternya banyak video ini yg like k tp yg dislike kurang dari terakhir gw liat lho ya gatau setelah gw kasih komen bakal berubah gimana ttep semangat dah rick wkwkwk,positif
2070,gabungan warpath sama daylen,positif
2071,gacha starlite wkwk,positif
2072,gada haters komen vv,positif
2073,gada konten bacain komen haters v haters duit ngerti gua v boleh juga caralu cari duit bang v,positif
2074,gada lo garame rik wkwkwk,positif
2075,gadai bang ganteng badai,positif
2076,gaje lah in,positif
2077,gak,positif
2078,gak bang gw dukung luuu,positif
2079,gak berani ngehujat entar dibikinin video batman sagne,positif
2080,gak ganteng yg penting punya pacar,positif
2081,gak jangan maksa,positif
2082,gak main pb lg lu bang,positif
2083,gak mempan haters erick,positif
2084,gak pasti isinya toxic semua kalau ada erick v,positif
2085,gak semua comment hate itu serius kebanyakan becanda atau mau ikutan toxic aja klo konten toxic kan ga ada salahnya klo comment toxic ya gak,positif
2086,gak suka karya orang tapi masih suka pantengin orangnya gobloknya tu sampai ke sum sum tulang anjing,negatif
2087,gak usah di dengerin tod heters mah gitu memang,positif
2088,gak usah di pikir bacotan org lanjutin aja disini soapers dukung loe erickolim,positif
2089,gak usah ketawa oi emang lu bau sampah nyadar lah dikit harusnya lu prihatin sama kelakuan lu ,negatif
2090,gakuat nahan tawanya v ampun djkud komen di sini merasa sok asik dengan video ini penjilat mau di bilang sok oh yee iya,positif
2091,galihmaulanaa bener banget,positif
2092,game official hatters detected,positif
2093,gaming thnks,positif
2094,ganteng,positif
2095,ganteng banget,positif
2096,ganteng banget kamu,positif
2097,ganteng banget rickjing,positif
2098,ganteng bgt bgst,positif
2099,ganteng bgt ericko lim ini sumpah gagah bgt perkasa bgt anjir wkasti horny itu cewe lagipun gw udah subs kak ody ama erickolim,negatif
2100,ganteng buanget eric,positif
2101,ganteng ericko lim pada lain,positif
2102,ganteng ganteng kntl lu,positif
2103,ganteng kok,positif
2104,ganteng kok bang,positif
2105,ganteng kok jadi ken jadi istrinyaukno channel iki su salam asu,positif
2106,ganteng kokrickolim subscribernya jt,positif
2107,ganteng lah nyata kamu punya pacar taek,positif
2108,ganteng lo bang,positif
2109,ganteng lu bang,positif
2110,ganteng lu bang wkw,positif
2111,ganteng si emang mnrt aku hahahaha,positif
2112,gantengan ericko lim dari pada yang lain,positif
2113,gantengan kont l kau,positif
2114,gantengggg,positif
2115,ganti calendar ooooooooo,positif
2116,ganti ganti mulu intronya,positif
2117,ganti gaya rambut dong lur,positif
2118,ganti intro bang,positif
2119,ganti intro terosss,positif
2120,ganti president,positif
2121,gantteng kamu bang,positif
2122,gapapa bang ngehate yg penting aku tetap pada aja erick biar erick banyak duit wooo,positif
2123,gapapa haters bikin erik kaya raya,positif
2124,gara gara liat konten lu gua jadi pede sampe urat malu gua putus v,positif
2125,gara gara toxic erik jadi subcriber wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk wkwkwkwkwkwkwk,positif
2126,gara gara video kamu sumpah gwa ikutin gaya santai kamu haters banyak tq rik,positif
2127,gara gua penasaran gua rela nonton iklan nyampe detikaaaannn gilaaaaaaaa lebih gak berfaedah ketimbang omongan lo yang gak penting erikkkk,positif
2128,gara kamu anak anak sekarang toxic semua anjink ngcorygore,positif
2129,garis kuningnya,positif
2130,gas terus ,positif
2131,gas terus mang,positif
2132,gaskan bang pokoknya maju trus jangan hiraukan manusia yang ngomong kgak jelas,positif
2133,gasskeun distrack nya lunch kapan nih buat haters gak sabar gw ng,positif
2134,gausa diladenin bang rick haters tu smakin kamu banyak haters kamu smakin naik bro,positif
2135,gausah dengerin bang kata haters,positif
2136,gausah dengerin hatersampah bang blm tentu mereka jg bener,positif
2137,gausah ngegad anjg,positif
2138,gausah peduliin mereka yg hate lu rik sudut pandang mereka tu sangat sangat rendah dan mereka gatau lu yang sebenernya,positif
2139,gausah pedulikan haters wkwk yg penting gw bisa nonton semua konten lu aja wkwk,positif
2140,gausah perduliin bang anji k mmng haterss fuck,positif
2141,gaya macam k pop muka produk lokal,positif
2142,gaytau mau ngomen paan,positif
2143,gblk,positif
2144,gedegedein otong yok,positif
2145,gege savage thyrickz lagi dong,positif
2146,generasi muda indonesia ancur gara erikgoblok anak dajjal ini bikin video chanel sampah kaya gini,negatif
2147,genjutsu,positif
2148,gentod pin comment gw,positif
2149,gereget bangnk,positif
2150,gg,positif
2151,gg akmj,positif
2152,gg anjayyy,positif
2153,gg bos,positif
2154,gg jir,positif
2155,gg kau bang tetap sabar kwwkwk gw stay on soapers bro v,positif
2156,gg lah ericolimo limit pros souw liong liow gamerz gaming v,positif
2157,gg lah gara lo gw bisa terinspirasi,positif
2158,gg openingliong,positif
2159,ggwp intro njerr,positif
2160,gila aku lihat vidio tampa skip yg gila iklan yg masuk vidio nihh njing gila erick salut kamu aku,negatif
2161,gila bang kaga di laporin aja bang semuanya kan udah ada uu ite nya laporin aja bang biar polisi banyak yg kaga nganggur kan selain beri tuh manusia pelajaran abang juga ngasih rezeki ke para polisi dah gitu aja kalo abang baca pikir in lagi bang lumayan kan ngasih rezeki dapet pahala ama ngasih pelajaran buat yg salah berfaedah kan,negatif
2162,gila bnyk haters,negatif
2163,gila ga tuh hah netizen wkwkwk so have fun ok rick,negatif
2164,gila hqq i like youiya hehe,negatif
2165,gila kamu nanii,negatif
2166,gila kamu rick,negatif
2167,gila kamu rik,negatif
2168,gila lu nonton ericko di dalam kubur,negatif
2169,gila ngakak seru hahahaha anjayyy,negatif
2170,gila nya mulai ye bang hahah,negatif
2171,gila pentil lu item gede amat ajg,negatif
2172,gila satu keluarha toxic legend,negatif
2173,gila walpath sama daylen,negatif
2174,gila wkwkwk ngakak gua sepanjang video gua bukan haters lu btw,negatif
2175,gilasehhh,positif
2176,gile gile hatersnya bikin gw ngakak njay kayaknya wkekeke,positif
2177,giliran kimi hime bikin vidio baru pada bersatu akmj netizen barbar,positif
2178,gilv,positif
2179,gimana cara beli subscribe,positif
2180,gimana gk banyak haters channel nya ajh sesat ,positif
2181,gimana kalo erik colabs sama bang mael lee bukan kaleng kaleng wkwkw,positif
2182,gimana sih biar jadi haters v,positif
2183,gimana youtube rewind bro,positif
2184,gin aja dah kamu mikir lah ngomong kasar kamu rasa rugi apa rugi kamu itu buat kamu derita sangatttt yaelah emang gin chanelnya aku hibur dengan kata kotor if you dislike what he doing just dont look it dumbass kalau ngerti cari dah google translete wahai orang mantab,positif
2185,gin buat haters erickolim kalau komen mikir dulu bajing,positif
2186,gini dong videonya tiap hari biar coli saya lancar jaya,positif
2187,gini nih kalo emak lagi hamil di entod alhasil kepala kejedot kont l,positif
2188,give away dong lu mah banyak duit kagak pernag give away,positif
2189,give donk bngst oii rik,positif
2190,give me pink guy,positif
2191,gk ada subscribe adanya langganan v,positif
2192,gk jelas semua heters luu erik emang kent ot wkwkwkwk,positif
2193,gk maksa tapi minta like sama subscribe kocak ente,negatif
2194,gk skip iklan anjayyy,positif
2195,gk tau knp gw sllu like apapun yg lu upload meskipun unfaedah tpi menghibur,positif
2196,gk tu gw subsciber dia,positif
2197,gk usah di peduliin haters bg,positif
2198,gk usah pikirin hatersnya bang yg penting buat video ampe kiamat v,positif
